90,85,145,90,85,145,90,85,145,90,85,145,90,85,145,90,85,145
60,65,145,90,85,145,90,85,145,60,65,145,90,85,145,90,85,145
60,85,145,90,85,145,90,85,145,60,85,145,90,85,145,90,85,145
60,85,145,60,65,145,90,85,145,60,85,145,60,65,145,90,85,145
60,85,145,60,85,145,90,85,145,60,85,145,60,85,145,90,85,145
60,85,145,60,85,145,60,65,145,60,85,145,60,85,145,60,65,145
60,85,145,60,85,145,60,85,145,60,85,145,60,85,145,60,85,145
90,85,145,90,85,145,90,85,145,90,85,145,90,85,145,90,85,145
